customer_id,order_date,order_value,segment
C03926,2026-01-14,48.16,retail
W009,2026-01-14,123.7,wholesale
W017,2026-01-14,216.97,wholesale
W017,2026-01-14,151.93,wholesale
W022,2026-01-14,208.54,wholesale
C00014,2026-01-15,29.06,retail
C00024,2026-01-15,50.2,retail
C00050,2026-01-15,30.64,retail
C00095,2026-01-15,25.98,retail
C00148,2026-01-15,44.59,retail
C00152,2026-01-15,30.59,retail
C00521,2026-01-15,20.73,retail
C00605,2026-01-15,52.6,retail
C00621,2026-01-15,32.08,retail
C00695,2026-01-15,38.18,retail
C00762,2026-01-15,79.55,retail
C00784,2026-01-15,25.83,retail
C00815,2026-01-15,69.89,retail
C00959,2026-01-15,44.54,retail
C00964,2026-01-15,39.02,retail
C01396,2026-01-15,36.08,retail
C01399,2026-01-15,56.84,retail
C01568,2026-01-15,15.68,retail
C01617,2026-01-15,37.19,retail
C01649,2026-01-15,16.09,retail
C01688,2026-01-15,42.59,retail
C01696,2026-01-15,33.99,retail
C01713,2026-01-15,21.37,retail
C01716,2026-01-15,44.61,retail
C01889,2026-01-15,46.25,retail
C01955,2026-01-15,32.45,retail
C02240,2026-01-15,35.76,retail
C02365,2026-01-15,18.91,retail
C02397,2026-01-15,72.73,retail
C02417,2026-01-15,49.13,retail
C02523,2026-01-15,20.76,retail
C02569,2026-01-15,14.92,retail
C02710,2026-01-15,69.66,retail
C02782,2026-01-15,37.94,retail
C02862,2026-01-15,50.81,retail
C02890,2026-01-15,56.16,retail
C02894,2026-01-15,29.24,retail
C02913,2026-01-15,37.03,retail
C02968,2026-01-15,38.9,retail
C02984,2026-01-15,28.39,retail
C03137,2026-01-15,19.86,retail
C03206,2026-01-15,29.24,retail
C03280,2026-01-15,17.77,retail
C03340,2026-01-15,45.79,retail
C03379,2026-01-15,52.41,retail
C03436,2026-01-15,10.8,retail
C03533,2026-01-15,44.36,retail
C03547,2026-01-15,41.85,retail
C03602,2026-01-15,39.81,retail
C03636,2026-01-15,46.85,retail
C03661,2026-01-15,23.35,retail
C03776,2026-01-15,21.46,retail
C03967,2026-01-15,21.64,retail
W001,2026-01-15,151.28,wholesale
W004,2026-01-15,227.32,wholesale
W004,2026-01-15,115.4,wholesale
W006,2026-01-15,276.18,wholesale
W018,2026-01-15,287.77,wholesale
C00059,2026-01-16,24.27,retail
C00099,2026-01-16,64.07,retail
C00262,2026-01-16,51.88,retail
C00317,2026-01-16,43.63,retail
C00361,2026-01-16,41.95,retail
C00443,2026-01-16,31.78,retail
C00662,2026-01-16,62.2,retail
C00701,2026-01-16,84.12,retail
C00785,2026-01-16,25.92,retail
C00805,2026-01-16,43.34,retail
C00876,2026-01-16,28.68,retail
C00942,2026-01-16,21.88,retail
C01173,2026-01-16,17.58,retail
C01207,2026-01-16,30.99,retail
C01244,2026-01-16,86.92,retail
C01280,2026-01-16,21.27,retail
C01382,2026-01-16,40.78,retail
C01396,2026-01-16,42.34,retail
C01431,2026-01-16,34.23,retail
C01708,2026-01-16,54.12,retail
C01769,2026-01-16,26.86,retail
C01884,2026-01-16,10.08,retail
C01920,2026-01-16,15.99,retail
C01925,2026-01-16,20.04,retail
C02087,2026-01-16,111.09,retail
C02103,2026-01-16,25.35,retail
C02198,2026-01-16,63.44,retail
C02310,2026-01-16,27.91,retail
C02549,2026-01-16,29.6,retail
C02585,2026-01-16,57.68,retail
C02601,2026-01-16,65.91,retail
C02711,2026-01-16,35.83,retail
C02867,2026-01-16,19.03,retail
C03044,2026-01-16,74.29,retail
C03136,2026-01-16,12.42,retail
C03157,2026-01-16,35.91,retail
C03212,2026-01-16,49.51,retail
C03392,2026-01-16,30.74,retail
C03402,2026-01-16,22.3,retail
C03420,2026-01-16,33.62,retail
C03468,2026-01-16,78.54,retail
C03599,2026-01-16,38.71,retail
C03638,2026-01-16,45.61,retail
C03641,2026-01-16,33.86,retail
C03754,2026-01-16,10.99,retail
C03759,2026-01-16,24.9,retail
C03798,2026-01-16,55.07,retail
C03895,2026-01-16,57.58,retail
C03931,2026-01-16,105.25,retail
C03934,2026-01-16,46.23,retail
W001,2026-01-16,181.18,wholesale
W003,2026-01-16,299.78,wholesale
W011,2026-01-16,706.17,wholesale
W011,2026-01-16,176.91,wholesale
W015,2026-01-16,116.6,wholesale
W017,2026-01-16,330.64,wholesale
W022,2026-01-16,128.47,wholesale
W023,2026-01-16,230.79,wholesale
W024,2026-01-16,357.34,wholesale
C00038,2026-01-17,49.38,retail
C00161,2026-01-17,24.0,retail
C00173,2026-01-17,95.05,retail
C00603,2026-01-17,25.22,retail
C00640,2026-01-17,21.73,retail
C00708,2026-01-17,173.82,retail
C00752,2026-01-17,21.12,retail
C00801,2026-01-17,36.36,retail
C01064,2026-01-17,13.85,retail
C01069,2026-01-17,50.11,retail
C01077,2026-01-17,22.75,retail
C01153,2026-01-17,81.73,retail
C01199,2026-01-17,18.84,retail
C01200,2026-01-17,34.99,retail
C01239,2026-01-17,17.53,retail
C01333,2026-01-17,22.73,retail
C01411,2026-01-17,23.44,retail
C01643,2026-01-17,34.26,retail
C01655,2026-01-17,54.91,retail
C01724,2026-01-17,31.81,retail
C01754,2026-01-17,27.77,retail
C01777,2026-01-17,82.35,retail
C01847,2026-01-17,61.31,retail
C01898,2026-01-17,46.08,retail
C01903,2026-01-17,32.81,retail
C02004,2026-01-17,21.64,retail
C02047,2026-01-17,12.23,retail
C02121,2026-01-17,32.05,retail
C02247,2026-01-17,46.88,retail
C02366,2026-01-17,106.11,retail
C02421,2026-01-17,22.5,retail
C02537,2026-01-17,26.35,retail
C02748,2026-01-17,45.94,retail
C02840,2026-01-17,31.22,retail
C02922,2026-01-17,29.02,retail
C02952,2026-01-17,16.11,retail
C02994,2026-01-17,35.32,retail
C03020,2026-01-17,12.44,retail
C03112,2026-01-17,42.05,retail
C03174,2026-01-17,20.45,retail
C03325,2026-01-17,20.26,retail
C03340,2026-01-17,73.19,retail
C03401,2026-01-17,23.32,retail
C03533,2026-01-17,20.81,retail
C03537,2026-01-17,68.89,retail
C03584,2026-01-17,105.78,retail
C03602,2026-01-17,24.65,retail
C03643,2026-01-17,49.29,retail
C03686,2026-01-17,25.86,retail
C03765,2026-01-17,23.57,retail
W004,2026-01-17,322.48,wholesale
W006,2026-01-17,133.12,wholesale
W016,2026-01-17,163.32,wholesale
W018,2026-01-17,261.41,wholesale
W026,2026-01-17,218.65,wholesale
W028,2026-01-17,155.65,wholesale
C00038,2026-01-18,49.42,retail
C00335,2026-01-18,60.29,retail
C00410,2026-01-18,31.1,retail
C00503,2026-01-18,10.65,retail
C00517,2026-01-18,45.09,retail
C00664,2026-01-18,20.23,retail
C00715,2026-01-18,124.17,retail
C00815,2026-01-18,40.43,retail
C00827,2026-01-18,22.03,retail
C00879,2026-01-18,43.62,retail
C01101,2026-01-18,27.53,retail
C01144,2026-01-18,34.0,retail
C01401,2026-01-18,25.82,retail
C01498,2026-01-18,30.2,retail
C01532,2026-01-18,28.77,retail
C01788,2026-01-18,22.01,retail
C01857,2026-01-18,27.59,retail
C02104,2026-01-18,15.39,retail
C02138,2026-01-18,25.46,retail
C02169,2026-01-18,36.37,retail
C02249,2026-01-18,48.75,retail
C02337,2026-01-18,45.94,retail
C02390,2026-01-18,64.02,retail
C02479,2026-01-18,59.03,retail
C02484,2026-01-18,52.77,retail
C02522,2026-01-18,43.6,retail
C02661,2026-01-18,14.69,retail
C02707,2026-01-18,5.12,retail
C02800,2026-01-18,68.79,retail
C02866,2026-01-18,16.74,retail
C02910,2026-01-18,44.27,retail
C03054,2026-01-18,23.59,retail
C03157,2026-01-18,47.58,retail
C03212,2026-01-18,50.57,retail
C03240,2026-01-18,16.1,retail
C03320,2026-01-18,37.34,retail
C03441,2026-01-18,31.26,retail
C03468,2026-01-18,41.04,retail
C03612,2026-01-18,30.1,retail
C03657,2026-01-18,28.07,retail
C03681,2026-01-18,18.89,retail
C03746,2026-01-18,17.5,retail
C03886,2026-01-18,24.77,retail
C03905,2026-01-18,42.05,retail
C03906,2026-01-18,25.75,retail
C03964,2026-01-18,20.57,retail
W002,2026-01-18,435.44,wholesale
W004,2026-01-18,297.38,wholesale
W009,2026-01-18,237.86,wholesale
W009,2026-01-18,443.61,wholesale
W024,2026-01-18,229.64,wholesale
W025,2026-01-18,438.66,wholesale
W026,2026-01-18,164.53,wholesale
W028,2026-01-18,172.37,wholesale
C00187,2026-01-19,21.02,retail
C00212,2026-01-19,38.0,retail
C00220,2026-01-19,88.72,retail
C00223,2026-01-19,50.8,retail
C00326,2026-01-19,15.39,retail
C00345,2026-01-19,142.66,retail
C00452,2026-01-19,20.6,retail
C00561,2026-01-19,45.17,retail
C00612,2026-01-19,107.52,retail
C00801,2026-01-19,26.19,retail
C00806,2026-01-19,20.84,retail
C00822,2026-01-19,65.43,retail
C00930,2026-01-19,27.31,retail
C00950,2026-01-19,56.21,retail
C01180,2026-01-19,28.75,retail
C01186,2026-01-19,93.48,retail
C01277,2026-01-19,17.8,retail
C01330,2026-01-19,19.78,retail
C01367,2026-01-19,32.52,retail
C01532,2026-01-19,29.03,retail
C01617,2026-01-19,37.46,retail
C01827,2026-01-19,72.0,retail
C01982,2026-01-19,42.68,retail
C02296,2026-01-19,8.79,retail
C02298,2026-01-19,20.53,retail
C02730,2026-01-19,9.58,retail
C02875,2026-01-19,55.78,retail
C02890,2026-01-19,15.83,retail
C02894,2026-01-19,22.68,retail
C03009,2026-01-19,55.12,retail
C03116,2026-01-19,46.56,retail
C03139,2026-01-19,21.38,retail
C03315,2026-01-19,46.87,retail
C03473,2026-01-19,39.39,retail
C03519,2026-01-19,28.8,retail
C03529,2026-01-19,76.89,retail
C03583,2026-01-19,28.68,retail
C03650,2026-01-19,51.59,retail
C03706,2026-01-19,15.82,retail
C03729,2026-01-19,26.55,retail
C03780,2026-01-19,43.77,retail
C03793,2026-01-19,63.4,retail
C03875,2026-01-19,45.45,retail
W015,2026-01-19,359.19,wholesale
W023,2026-01-19,239.08,wholesale
W025,2026-01-19,282.27,wholesale
W027,2026-01-19,220.23,wholesale
C00124,2026-01-20,53.77,retail
C00180,2026-01-20,27.66,retail
C00220,2026-01-20,39.28,retail
C00341,2026-01-20,52.84,retail
C00421,2026-01-20,26.77,retail
C00588,2026-01-20,29.09,retail
C00637,2026-01-20,58.63,retail
C00669,2026-01-20,27.77,retail
C00852,2026-01-20,35.21,retail
C00882,2026-01-20,11.62,retail
C01074,2026-01-20,46.67,retail
C01176,2026-01-20,33.85,retail
C01306,2026-01-20,15.04,retail
C01358,2026-01-20,22.82,retail
C01429,2026-01-20,32.69,retail
C01568,2026-01-20,93.06,retail
C01638,2026-01-20,55.87,retail
C01639,2026-01-20,26.54,retail
C01679,2026-01-20,53.08,retail
C01704,2026-01-20,13.46,retail
C01724,2026-01-20,52.04,retail
C01767,2026-01-20,48.13,retail
C01887,2026-01-20,6.32,retail
C01940,2026-01-20,35.56,retail
C02058,2026-01-20,30.67,retail
C02148,2026-01-20,11.8,retail
C02227,2026-01-20,18.35,retail
C02403,2026-01-20,30.54,retail
C02483,2026-01-20,94.99,retail
C02645,2026-01-20,45.53,retail
C02698,2026-01-20,24.44,retail
C02859,2026-01-20,39.35,retail
C02954,2026-01-20,54.8,retail
C02985,2026-01-20,43.68,retail
C03053,2026-01-20,30.05,retail
C03116,2026-01-20,24.12,retail
C03170,2026-01-20,52.55,retail
C03195,2026-01-20,42.89,retail
C03470,2026-01-20,29.55,retail
C03495,2026-01-20,28.46,retail
C03657,2026-01-20,18.76,retail
C03717,2026-01-20,30.99,retail
C03850,2026-01-20,58.8,retail
C03954,2026-01-20,19.74,retail
C03957,2026-01-20,10.53,retail
C03963,2026-01-20,45.64,retail
C03981,2026-01-20,23.09,retail
W016,2026-01-20,218.99,wholesale
W017,2026-01-20,251.9,wholesale
W018,2026-01-20,93.94,wholesale
W019,2026-01-20,151.76,wholesale
W020,2026-01-20,252.77,wholesale
C00006,2026-01-21,30.52,retail
C00015,2026-01-21,26.18,retail
C00032,2026-01-21,38.11,retail
C00039,2026-01-21,17.5,retail
C00098,2026-01-21,88.97,retail
C00154,2026-01-21,33.75,retail
C00322,2026-01-21,44.19,retail
C00613,2026-01-21,30.59,retail
C00854,2026-01-21,35.4,retail
C00957,2026-01-21,40.27,retail
C00970,2026-01-21,44.7,retail
C00989,2026-01-21,65.11,retail
C00989,2026-01-21,60.44,retail
C01262,2026-01-21,27.3,retail
C01656,2026-01-21,28.56,retail
C01797,2026-01-21,30.7,retail
C01892,2026-01-21,8.28,retail
C01912,2026-01-21,33.22,retail
C02067,2026-01-21,23.49,retail
C02124,2026-01-21,78.06,retail
C02171,2026-01-21,38.35,retail
C02316,2026-01-21,130.95,retail
C02329,2026-01-21,43.65,retail
C02380,2026-01-21,37.56,retail
C02423,2026-01-21,107.75,retail
C02448,2026-01-21,23.03,retail
C02457,2026-01-21,31.1,retail
C02533,2026-01-21,10.59,retail
C02600,2026-01-21,83.33,retail
C02612,2026-01-21,35.11,retail
C02646,2026-01-21,18.68,retail
C02767,2026-01-21,25.55,retail
C02799,2026-01-21,41.33,retail
C02889,2026-01-21,45.86,retail
C02993,2026-01-21,31.73,retail
C03129,2026-01-21,33.93,retail
C03187,2026-01-21,23.77,retail
C03509,2026-01-21,53.77,retail
C03514,2026-01-21,33.72,retail
C03770,2026-01-21,43.8,retail
C03806,2026-01-21,55.17,retail
C03806,2026-01-21,31.92,retail
C03807,2026-01-21,117.15,retail
C03878,2026-01-21,44.1,retail
C03897,2026-01-21,10.35,retail
C03969,2026-01-21,29.32,retail
W000,2026-01-21,322.79,wholesale
W003,2026-01-21,266.38,wholesale
W011,2026-01-21,137.02,wholesale
C00010,2026-01-22,10.69,retail
C00370,2026-01-22,35.78,retail
C00452,2026-01-22,70.27,retail
C00484,2026-01-22,27.78,retail
C00503,2026-01-22,44.87,retail
C00588,2026-01-22,41.26,retail
C00604,2026-01-22,26.89,retail
C01098,2026-01-22,34.98,retail
C01118,2026-01-22,29.35,retail
C01210,2026-01-22,38.74,retail
C01214,2026-01-22,90.7,retail
C01291,2026-01-22,69.54,retail
C01366,2026-01-22,118.44,retail
C01383,2026-01-22,32.18,retail
C01431,2026-01-22,30.03,retail
C01592,2026-01-22,25.5,retail
C01673,2026-01-22,13.18,retail
C01684,2026-01-22,24.22,retail
C01684,2026-01-22,67.73,retail
C01899,2026-01-22,65.17,retail
C01950,2026-01-22,47.77,retail
C02023,2026-01-22,19.98,retail
C02023,2026-01-22,21.23,retail
C02120,2026-01-22,82.19,retail
C02182,2026-01-22,26.07,retail
C02334,2026-01-22,33.84,retail
C02378,2026-01-22,42.3,retail
C02421,2026-01-22,15.16,retail
C02460,2026-01-22,36.41,retail
C02690,2026-01-22,20.12,retail
C02764,2026-01-22,15.7,retail
C02824,2026-01-22,38.03,retail
C02916,2026-01-22,48.76,retail
C02951,2026-01-22,63.97,retail
C03073,2026-01-22,11.12,retail
C03195,2026-01-22,40.87,retail
C03199,2026-01-22,38.39,retail
C03371,2026-01-22,29.33,retail
C03560,2026-01-22,55.05,retail
C03605,2026-01-22,43.08,retail
C03626,2026-01-22,57.47,retail
C03730,2026-01-22,42.25,retail
C03843,2026-01-22,43.96,retail
C03927,2026-01-22,36.04,retail
C03931,2026-01-22,78.73,retail
C03949,2026-01-22,79.33,retail
C03962,2026-01-22,34.31,retail
W007,2026-01-22,159.06,wholesale
W014,2026-01-22,194.86,wholesale
W018,2026-01-22,284.15,wholesale
C00055,2026-01-23,21.7,retail
C00160,2026-01-23,36.35,retail
C00173,2026-01-23,72.29,retail
C00263,2026-01-23,25.78,retail
C00268,2026-01-23,66.6,retail
C00282,2026-01-23,25.87,retail
C00292,2026-01-23,29.34,retail
C00337,2026-01-23,29.53,retail
C00497,2026-01-23,38.43,retail
C00674,2026-01-23,52.67,retail
C00930,2026-01-23,48.5,retail
C00952,2026-01-23,33.49,retail
C00966,2026-01-23,45.58,retail
C00983,2026-01-23,23.96,retail
C00988,2026-01-23,25.12,retail
C01010,2026-01-23,68.98,retail
C01028,2026-01-23,27.37,retail
C01132,2026-01-23,48.31,retail
C01159,2026-01-23,31.23,retail
C01169,2026-01-23,27.27,retail
C01222,2026-01-23,44.61,retail
C01267,2026-01-23,60.59,retail
C01392,2026-01-23,15.22,retail
C01412,2026-01-23,49.99,retail
C01426,2026-01-23,34.87,retail
C01570,2026-01-23,85.49,retail
C01576,2026-01-23,31.32,retail
C01678,2026-01-23,83.14,retail
C01754,2026-01-23,26.16,retail
C01766,2026-01-23,15.0,retail
C01786,2026-01-23,44.71,retail
C01795,2026-01-23,70.55,retail
C02103,2026-01-23,58.47,retail
C02311,2026-01-23,80.54,retail
C02387,2026-01-23,50.58,retail
C02493,2026-01-23,37.13,retail
C02540,2026-01-23,61.61,retail
C02712,2026-01-23,42.09,retail
C02773,2026-01-23,35.14,retail
C02810,2026-01-23,33.41,retail
C03057,2026-01-23,58.71,retail
C03062,2026-01-23,44.79,retail
C03062,2026-01-23,31.85,retail
C03184,2026-01-23,53.02,retail
C03191,2026-01-23,59.36,retail
C03199,2026-01-23,67.74,retail
C03250,2026-01-23,118.95,retail
C03276,2026-01-23,17.18,retail
C03469,2026-01-23,30.31,retail
C03497,2026-01-23,34.8,retail
C03563,2026-01-23,25.72,retail
C03594,2026-01-23,53.93,retail
C03647,2026-01-23,43.12,retail
C03910,2026-01-23,9.05,retail
C03928,2026-01-23,55.91,retail
C03984,2026-01-23,24.53,retail
C03991,2026-01-23,27.82,retail
W003,2026-01-23,180.3,wholesale
W005,2026-01-23,241.01,wholesale
W012,2026-01-23,352.18,wholesale
W022,2026-01-23,149.11,wholesale
W027,2026-01-23,273.95,wholesale
C00144,2026-01-24,53.68,retail
C00304,2026-01-24,17.87,retail
C00321,2026-01-24,133.79,retail
C00381,2026-01-24,51.36,retail
C00389,2026-01-24,33.96,retail
C00435,2026-01-24,15.73,retail
C00618,2026-01-24,34.56,retail
C00683,2026-01-24,57.75,retail
C00795,2026-01-24,50.23,retail
C00996,2026-01-24,47.62,retail
C01019,2026-01-24,28.23,retail
C01074,2026-01-24,23.67,retail
C01167,2026-01-24,15.58,retail
C01401,2026-01-24,36.42,retail
C01510,2026-01-24,45.33,retail
C01722,2026-01-24,23.49,retail
C01953,2026-01-24,47.54,retail
C01987,2026-01-24,63.98,retail
C02009,2026-01-24,63.55,retail
C02016,2026-01-24,29.5,retail
C02161,2026-01-24,54.81,retail
C02184,2026-01-24,30.88,retail
C02215,2026-01-24,14.66,retail
C02263,2026-01-24,36.46,retail
C02403,2026-01-24,40.0,retail
C02411,2026-01-24,35.54,retail
C02417,2026-01-24,24.72,retail
C02467,2026-01-24,39.72,retail
C02488,2026-01-24,67.96,retail
C02490,2026-01-24,29.69,retail
C02539,2026-01-24,34.23,retail
C02543,2026-01-24,34.91,retail
C02557,2026-01-24,34.78,retail
C02597,2026-01-24,36.01,retail
C02667,2026-01-24,21.96,retail
C02692,2026-01-24,59.45,retail
C02704,2026-01-24,36.56,retail
C02720,2026-01-24,29.36,retail
C02720,2026-01-24,20.29,retail
C02729,2026-01-24,15.68,retail
C02977,2026-01-24,29.89,retail
C03089,2026-01-24,29.55,retail
C03183,2026-01-24,18.28,retail
C03286,2026-01-24,14.5,retail
C03411,2026-01-24,53.95,retail
C03509,2026-01-24,20.73,retail
C03547,2026-01-24,27.5,retail
C03562,2026-01-24,34.38,retail
C03600,2026-01-24,131.12,retail
C03854,2026-01-24,16.05,retail
C03916,2026-01-24,94.42,retail
C03920,2026-01-24,21.87,retail
C03984,2026-01-24,18.86,retail
W001,2026-01-24,417.73,wholesale
W011,2026-01-24,190.84,wholesale
W015,2026-01-24,248.5,wholesale
W019,2026-01-24,275.95,wholesale
W020,2026-01-24,314.85,wholesale
C00095,2026-01-25,17.51,retail
C00369,2026-01-25,92.08,retail
C00570,2026-01-25,18.18,retail
C00755,2026-01-25,54.92,retail
C00868,2026-01-25,60.31,retail
C00889,2026-01-25,50.99,retail
C00907,2026-01-25,55.32,retail
C00919,2026-01-25,29.11,retail
C01012,2026-01-25,28.59,retail
C01012,2026-01-25,84.68,retail
C01255,2026-01-25,29.45,retail
C01263,2026-01-25,34.68,retail
C01338,2026-01-25,40.19,retail
C01377,2026-01-25,59.62,retail
C01404,2026-01-25,25.18,retail
C01534,2026-01-25,32.61,retail
C01538,2026-01-25,29.53,retail
C01572,2026-01-25,50.37,retail
C01593,2026-01-25,36.57,retail
C01622,2026-01-25,50.16,retail
C01656,2026-01-25,68.61,retail
C01679,2026-01-25,56.12,retail
C01730,2026-01-25,54.76,retail
C01869,2026-01-25,42.03,retail
C01897,2026-01-25,15.96,retail
C02201,2026-01-25,87.52,retail
C02249,2026-01-25,64.02,retail
C02283,2026-01-25,21.63,retail
C02360,2026-01-25,25.99,retail
C02457,2026-01-25,35.27,retail
C02589,2026-01-25,83.86,retail
C02591,2026-01-25,28.53,retail
C02746,2026-01-25,50.44,retail
C02784,2026-01-25,43.46,retail
C02937,2026-01-25,58.36,retail
C02938,2026-01-25,67.84,retail
C03019,2026-01-25,32.5,retail
C03152,2026-01-25,41.24,retail
C03154,2026-01-25,32.13,retail
C03166,2026-01-25,24.52,retail
C03170,2026-01-25,29.07,retail
C03315,2026-01-25,35.73,retail
C03435,2026-01-25,17.35,retail
C03440,2026-01-25,32.99,retail
C03528,2026-01-25,60.54,retail
C03532,2026-01-25,41.31,retail
C03662,2026-01-25,15.22,retail
C03702,2026-01-25,32.3,retail
C03712,2026-01-25,85.34,retail
C03887,2026-01-25,42.26,retail
C03967,2026-01-25,34.49,retail
W006,2026-01-25,289.0,wholesale
W011,2026-01-25,271.96,wholesale
W016,2026-01-25,191.41,wholesale
W017,2026-01-25,249.64,wholesale
W021,2026-01-25,305.09,wholesale
W029,2026-01-25,209.82,wholesale
C00146,2026-01-26,40.76,retail
C00270,2026-01-26,30.1,retail
C00404,2026-01-26,27.99,retail
C00407,2026-01-26,31.94,retail
C00695,2026-01-26,26.04,retail
C00746,2026-01-26,14.14,retail
C00755,2026-01-26,11.03,retail
C00767,2026-01-26,25.34,retail
C00883,2026-01-26,32.34,retail
C00947,2026-01-26,87.66,retail
C00947,2026-01-26,30.51,retail
C01063,2026-01-26,23.55,retail
C01073,2026-01-26,18.41,retail
C01101,2026-01-26,28.65,retail
C01141,2026-01-26,65.03,retail
C01436,2026-01-26,57.3,retail
C01437,2026-01-26,17.86,retail
C01465,2026-01-26,36.94,retail
C01542,2026-01-26,40.47,retail
C01589,2026-01-26,34.97,retail
C01675,2026-01-26,27.77,retail
C01740,2026-01-26,22.99,retail
C01742,2026-01-26,27.39,retail
C01769,2026-01-26,17.88,retail
C01770,2026-01-26,33.17,retail
C01787,2026-01-26,19.41,retail
C01855,2026-01-26,34.22,retail
C02073,2026-01-26,27.07,retail
C02111,2026-01-26,27.37,retail
C02175,2026-01-26,39.61,retail
C02221,2026-01-26,19.25,retail
C02225,2026-01-26,80.63,retail
C02309,2026-01-26,16.85,retail
C02351,2026-01-26,40.66,retail
C02402,2026-01-26,43.03,retail
C02530,2026-01-26,32.69,retail
C02621,2026-01-26,90.42,retail
C02921,2026-01-26,38.72,retail
C02963,2026-01-26,44.9,retail
C03282,2026-01-26,16.73,retail
C03306,2026-01-26,19.17,retail
C03371,2026-01-26,105.23,retail
C03382,2026-01-26,7.44,retail
C03408,2026-01-26,40.55,retail
C03451,2026-01-26,22.97,retail
C03502,2026-01-26,26.31,retail
C03529,2026-01-26,32.35,retail
C03647,2026-01-26,29.79,retail
C03654,2026-01-26,69.39,retail
C03710,2026-01-26,21.44,retail
C03724,2026-01-26,49.45,retail
C03800,2026-01-26,40.6,retail
C03992,2026-01-26,104.73,retail
W005,2026-01-26,232.81,wholesale
W007,2026-01-26,469.41,wholesale
W016,2026-01-26,483.47,wholesale
W029,2026-01-26,378.73,wholesale
C00070,2026-01-27,25.03,retail
C00122,2026-01-27,29.52,retail
C00253,2026-01-27,53.62,retail
C00348,2026-01-27,51.95,retail
C00451,2026-01-27,20.34,retail
C00466,2026-01-27,49.18,retail
C00625,2026-01-27,28.44,retail
C00773,2026-01-27,26.97,retail
C00905,2026-01-27,40.85,retail
C00950,2026-01-27,45.02,retail
C01094,2026-01-27,71.42,retail
C01120,2026-01-27,12.05,retail
C01171,2026-01-27,16.59,retail
C01247,2026-01-27,103.43,retail
C01335,2026-01-27,91.48,retail
C01546,2026-01-27,55.2,retail
C01592,2026-01-27,31.7,retail
C01789,2026-01-27,62.29,retail
C01807,2026-01-27,26.89,retail
C01904,2026-01-27,41.21,retail
C02225,2026-01-27,39.53,retail
C02242,2026-01-27,93.01,retail
C02445,2026-01-27,21.7,retail
C02464,2026-01-27,46.49,retail
C02480,2026-01-27,56.22,retail
C02549,2026-01-27,108.87,retail
C02578,2026-01-27,22.78,retail
C02659,2026-01-27,39.53,retail
C02930,2026-01-27,57.88,retail
C02989,2026-01-27,21.68,retail
C03034,2026-01-27,34.46,retail
C03099,2026-01-27,42.71,retail
C03104,2026-01-27,17.52,retail
C03135,2026-01-27,16.71,retail
C03153,2026-01-27,61.98,retail
C03343,2026-01-27,19.97,retail
C03353,2026-01-27,20.26,retail
C03535,2026-01-27,44.43,retail
C03538,2026-01-27,58.87,retail
C03564,2026-01-27,38.26,retail
C03610,2026-01-27,23.11,retail
C03694,2026-01-27,18.51,retail
C03917,2026-01-27,29.0,retail
C03934,2026-01-27,24.12,retail
W003,2026-01-27,508.42,wholesale
W016,2026-01-27,327.05,wholesale
W024,2026-01-27,157.69,wholesale
W028,2026-01-27,432.34,wholesale
C00028,2026-01-28,27.57,retail
C00073,2026-01-28,30.95,retail
C00077,2026-01-28,31.49,retail
C00250,2026-01-28,42.95,retail
C00266,2026-01-28,47.91,retail
C00300,2026-01-28,14.42,retail
C00306,2026-01-28,37.97,retail
C00426,2026-01-28,59.03,retail
C00470,2026-01-28,30.75,retail
C00611,2026-01-28,9.14,retail
C00658,2026-01-28,34.74,retail
C00685,2026-01-28,93.64,retail
C00711,2026-01-28,38.08,retail
C00778,2026-01-28,26.03,retail
C00783,2026-01-28,49.43,retail
C00839,2026-01-28,26.02,retail
C01068,2026-01-28,28.21,retail
C01070,2026-01-28,23.87,retail
C01136,2026-01-28,24.27,retail
C01176,2026-01-28,16.08,retail
C01284,2026-01-28,25.74,retail
C01526,2026-01-28,30.35,retail
C01537,2026-01-28,60.76,retail
C01582,2026-01-28,34.85,retail
C02188,2026-01-28,135.34,retail
C02190,2026-01-28,27.87,retail
C02250,2026-01-28,9.02,retail
C02360,2026-01-28,51.84,retail
C02363,2026-01-28,38.16,retail
C02390,2026-01-28,44.11,retail
C02435,2026-01-28,21.91,retail
C02548,2026-01-28,48.48,retail
C02647,2026-01-28,77.6,retail
C03085,2026-01-28,23.35,retail
C03088,2026-01-28,44.12,retail
C03121,2026-01-28,22.57,retail
C03280,2026-01-28,24.62,retail
C03313,2026-01-28,35.59,retail
C03466,2026-01-28,30.58,retail
C03546,2026-01-28,72.21,retail
C03566,2026-01-28,35.2,retail
C03650,2026-01-28,41.67,retail
C03694,2026-01-28,6.5,retail
C03706,2026-01-28,67.38,retail
C03879,2026-01-28,49.3,retail
C03913,2026-01-28,33.6,retail
C03924,2026-01-28,52.52,retail
C03954,2026-01-28,11.38,retail
W001,2026-01-28,246.28,wholesale
W023,2026-01-28,178.74,wholesale
W024,2026-01-28,147.39,wholesale
W027,2026-01-28,95.04,wholesale
W029,2026-01-28,231.44,wholesale
C00084,2026-02-01,105.09,retail
C00182,2026-02-01,59.23,retail
C00184,2026-02-01,33.67,retail
C00348,2026-02-01,108.96,retail
C00353,2026-02-01,37.37,retail
C00370,2026-02-01,33.78,retail
C00437,2026-02-01,30.85,retail
